date_time,customer_id,amount,rep_month,repayment_type
09-JUN-24 03.25.57.000000000 PM,5b2506ddbdeba363fa78198b2fce62b38e303caf256f6a3c2196f2ceac455a81,1396.24,202406,Automatic
09-JUN-24 10.21.38.000000000 AM,f9f1ac3e7683bdd052a070aa15b683f1b755c8b947dcd1bf46a416d15c45f940,363,202406,Manual
02-JUN-24 01.20.51.000000000 PM,2463ff398425df6e7662ab624ec70bb6f32c5e5bae0b60ab02b87bb3b9123ae9,10,202406,Automatic
02-JUN-24 10.31.24.000000000 AM,ca93010108b7d15441516dd31eac91d94f5600fa0df8fbd124310f4f67c8214e,559.3,202406,Automatic
02-JUN-24 05.15.52.000000000 PM,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,336.26,202406,Automatic
02-JUN-24 04.03.44.000000000 PM,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,800,202406,Manual
02-JUN-24 04.06.50.000000000 PM,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,10,202406,Manual
02-JUN-24 05.18.37.000000000 PM,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,644.96,202406,Manual
02-JUN-24 06.03.47.000000000 AM,a47ab0a99c9a32ac37627dde06ef32cf16aa541e58fe36e352ba96eec36cfea2,15,202406,Automatic
02-JUN-24 05.59.47.000000000 AM,a47ab0a99c9a32ac37627dde06ef32cf16aa541e58fe36e352ba96eec36cfea2,20,202406,Automatic
02-JUN-24 12.27.59.000000000 AM,a47ab0a99c9a32ac37627dde06ef32cf16aa541e58fe36e352ba96eec36cfea2,12,202406,Automatic
02-JUN-24 06.48.31.000000000 PM,27025f88485e801805bfde295739b6cd7e2204bf76dcab439f71e8501cde407d,2.53,202406,Automatic
02-JUN-24 03.50.32.000000000 PM,ce2b65a7db06446c2483a724bfe4652ac3d0edeafba3ff5fddaf9a9174df0d16,155,202406,Manual
02-JUN-24 08.12.36.000000000 PM,d05fb4eee336b485dfbe01b8ebbb9d59543318dbfb1adcda5cf6d86518dcd643,250,202406,Automatic
02-JUN-24 11.27.09.000000000 PM,c051d750a8dc52c6ef6cf332081534d20deb5afb63f1ad013da9682207119564,974.4,202406,Automatic
02-JUN-24 08.14.46.000000000 AM,27f3a08312778c384b0be98dc81ddcb6bb30b729b4593039e1d65fba184bbc69,1488.2,202406,Automatic
02-JUN-24 11.38.20.000000000 AM,2463ff398425df6e7662ab624ec70bb6f32c5e5bae0b60ab02b87bb3b9123ae9,16.07,202406,Automatic
02-JUN-24 03.14.26.000000000 PM,0766f315befbf707c3b18675553298dd15964b6c5c7a13fb0b32280c1b9eac58,78.4,202406,Manual
02-JUN-24 03.46.11.000000000 PM,d5964912e9300a63178b8e854c5662604873b98aa378d033c63a99ec2bb6bc35,50,202406,Automatic
02-JUN-24 02.45.20.000000000 PM,b9da173f7398dc3c4e00785078862ffff341aab959d82a7975e270b7c0564dee,166.54,202406,Automatic
02-JUN-24 07.42.57.000000000 PM,c69de45e170d6b505fe2304dd26010f704e779baae6bb067f50d32c980b7505b,500,202406,Manual
10-JUN-24 03.46.53.000000000 PM,a74481b8ca792deccb61de0a5a3a0495496e30f10794f37323e62482d09eb9fb,68.33,202406,Automatic
26-JUN-24 02.55.49.000000000 PM,60a83e1aee67f1b0d3f4bd180c92d61f8cd777f5884d2f2aa98757f0001d8fc8,834.44,202406,Automatic
26-JUN-24 03.21.27.000000000 PM,60a83e1aee67f1b0d3f4bd180c92d61f8cd777f5884d2f2aa98757f0001d8fc8,159.75,202406,Manual
26-JUN-24 08.25.17.000000000 AM,5a7aa97f5791e0bf84252872e04dc24537ef018ed799ab67ffd51cdbe191a771,72,202406,Manual
02-JUN-24 01.07.03.000000000 AM,371326d8aaf11166938187c81c5a17764125e1e32525274e3f4edfc37c018d1b,134.42,202406,Automatic
02-JUN-24 12.17.59.000000000 PM,b22cc5296e83a1b83e00bae734ed236d83fec5af479c6cd43af3499df3ce5ca1,16.64,202406,Automatic
04-JUN-24 07.48.13.000000000 AM,a8de7aea5bc9ad59ce83e55cae10964da3b11e93482292e56a7b28d9c0468ed2,240,202406,Automatic
04-JUN-24 06.00.28.000000000 PM,012b01b0a23e9edc57cc2b7632d0973ab6eaff6ad4e9e8d74a78190d9f54d545,223.38,202406,Automatic
04-JUN-24 10.34.50.000000000 PM,d7255a20e194ecee32969147996188cb9e0ad84e5da542ca813c130dc28dec9c,78.02,202406,Automatic
04-JUN-24 12.36.19.000000000 PM,ecfa05015d223e6525b07ecc355343fcf54122a47766e075d77655c9cee413ab,638.4,202406,Manual
22-JUN-24 11.58.03.000000000 AM,19bde768728c573e9edd14493577bdf4527f6b3845627129eda170e76229545e,20.34,202406,Automatic
10-JUN-24 10.18.17.000000000 AM,0963a221dbb07e438f8d3befad612cb8c7e20edf76eaf3b91edca229ea413c53,617,202406,Automatic
10-JUN-24 05.46.49.000000000 PM,5f8f5743623df6a662c3eb75080aa496d7ff43fb32c233b94870a4e62b7d83ce,3920,202406,Manual
01-JUN-24 10.38.10.000000000 PM,a7a31b7eb5b810d9ed565befc21157140ec186e64a4c37f676398f3a89d8c9f3,2484,202406,Manual
04-JUN-24 04.59.27.000000000 PM,ac3baedc078707c16c2211fd83d61a2b7bcf2acd4b4e9b3b9dcfee783d5d335f,24.31,202406,Manual
04-JUN-24 05.55.11.000000000 PM,9bc1e3bbfcba88c13af24e5117434428bdc4eefe16258a41e214544c88d38563,132.4,202406,Manual
26-JUN-24 11.51.41.000000000 AM,b39e1cf44fad4619f1262142ea6025daec6d64d093c8ecb0e83c799efdd5e762,256.78,202406,Automatic
04-JUN-24 08.50.36.000000000 PM,f9f1ac3e7683bdd052a070aa15b683f1b755c8b947dcd1bf46a416d15c45f940,363,202406,Manual
04-JUN-24 03.07.03.000000000 PM,ce2b65a7db06446c2483a724bfe4652ac3d0edeafba3ff5fddaf9a9174df0d16,500,202406,Manual
26-JUN-24 08.32.09.000000000 AM,c1bf619a7a72ae7cde0a198565e7806f5b148256ac0100fc6454abd692e0fcbc,284.44,202406,Automatic
01-JUN-24 07.16.49.000000000 PM,5c8fb663f20735a9207dfcbbdac77c5f04f199a6788979bf52bc993d25eca30a,112,202406,Manual
04-JUN-24 06.08.36.000000000 AM,a8de7aea5bc9ad59ce83e55cae10964da3b11e93482292e56a7b28d9c0468ed2,0.34,202406,Automatic
04-JUN-24 07.51.39.000000000 PM,012b01b0a23e9edc57cc2b7632d0973ab6eaff6ad4e9e8d74a78190d9f54d545,766.67,202406,Automatic
13-JUN-24 04.07.52.000000000 PM,3b08f177818d4d26dc16c97e9db798b9ac9536c9c000fce9e34b55bf2d4bda31,804.19,202406,Manual
04-JUN-24 09.07.55.000000000 AM,ebacc49d1fa84edecc233b74e06835a31537b1862e93bd28a2766dc4f3f63b7e,78.4,202406,Manual
04-JUN-24 10.09.03.000000000 AM,7c14e4d3164f372fd867c2be179b4f952c119545e87fb95ba51ecdcadd12271e,1200,202406,Automatic
04-JUN-24 09.51.39.000000000 PM,8e7f6cd98099eb03b106ebb755323444ab3bb3d6ef4018d7707fb1c0bc6f0152,825,202406,Manual
04-JUN-24 09.48.27.000000000 PM,ae6adad69d322c760da5cfde0f2d2c5b29a1a0be80f54864a535e444c3bea9ed,0.22,202406,Automatic
04-JUN-24 10.02.58.000000000 PM,f454fe90624a2898d5398f69ac9caa2785749554dde936ece9f80ef55bc37f59,86.91,202406,Manual
19-JUN-24 11.57.50.000000000 AM,c4fd8344f18ae45d220de1222c36a62b8446b16ff209c2f73cfa5ce3b6833ab1,33.33,202406,Automatic
19-JUN-24 07.04.32.000000000 AM,5a83551bc344eae8c23024ba791b49998706475f64422015e9cfcf7f1c2f4c7c,459.2,202406,Manual
19-JUN-24 03.05.57.000000000 PM,a2d94939b1193abb847f6733c83e3d0147a3450798a253b54094e825d2e7877a,110,202406,Automatic
19-JUN-24 10.41.11.000000000 AM,8a24dbc61bfc131ce97747b67a8cf95dc864b1da40a271514ae8d234d3606183,99,202406,Manual
04-JUN-24 06.46.06.000000000 AM,dce6434b9f8c0b65d6c92474311079cd143dec96cb1e27c9ea2d5bcb65658922,4025,202406,Manual
04-JUN-24 04.48.46.000000000 PM,ac3baedc078707c16c2211fd83d61a2b7bcf2acd4b4e9b3b9dcfee783d5d335f,83.33,202406,Automatic
19-JUN-24 11.46.48.000000000 AM,a9936cb1f15ae8cbba9a2ac1ea6d4e3aebe55f0a15dded086bbf29e767c5af8f,100.56,202406,Automatic
04-JUN-24 11.41.36.000000000 AM,6090aa866c798c0bf05c3c330be03d8d79b7606f77fb75234ea04a049680f69d,12.68,202406,Automatic
04-JUN-24 07.16.17.000000000 AM,f47c7d8b3723c80e5e3b38eb87210a4838594e27614a3d116e75104cc8217679,0.11,202406,Automatic
10-JUN-24 02.19.38.000000000 PM,2dd7dd1d050c5a9d9e18223e62f3c2a70a05c54f1d4746410ca5fb74cb38c838,1036.07,202406,Automatic
19-JUN-24 05.36.05.000000000 PM,be6741f038dde05898417773e35d14e7b60bbbab9f08d5bd9ba222bdb11ce1cb,32.1,202406,Automatic
10-JUN-24 03.08.04.000000000 PM,0bc1bbc12f44c18bad16afd171ea437c66b152b4e321d59bc3fbb2c4bc29a93c,391,202406,Manual
10-JUN-24 04.42.59.000000000 PM,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,200,202406,Manual
10-JUN-24 02.53.24.000000000 PM,a74481b8ca792deccb61de0a5a3a0495496e30f10794f37323e62482d09eb9fb,35.72,202406,Automatic
19-JUN-24 04.45.40.000000000 PM,64f4a7607bb738ddd283aa3c1b3fda97b56085b6d57781dd5986a11b6d0c3146,47.58,202406,Automatic
10-JUN-24 05.13.44.000000000 AM,5a7aa97f5791e0bf84252872e04dc24537ef018ed799ab67ffd51cdbe191a771,318.44,202406,Automatic
10-JUN-24 05.15.29.000000000 AM,5a7aa97f5791e0bf84252872e04dc24537ef018ed799ab67ffd51cdbe191a771,636,202406,Manual
19-JUN-24 05.47.11.000000000 PM,1a83e832fb4dc1b6f5344ca1b93dd065184f662d646cde598e422cc78dc4f365,8.57,202406,Automatic
19-JUN-24 10.20.11.000000000 AM,ac3baedc078707c16c2211fd83d61a2b7bcf2acd4b4e9b3b9dcfee783d5d335f,18.33,202406,Automatic
19-JUN-24 06.30.08.000000000 PM,70ec0b2e178d1961ca9958756d094311f7bbe095fa7c063eaaf261ba1274f421,0.5,202406,Manual
19-JUN-24 10.40.13.000000000 AM,9bc1e3bbfcba88c13af24e5117434428bdc4eefe16258a41e214544c88d38563,0.05,202406,Automatic
19-JUN-24 05.51.06.000000000 PM,9bc1e3bbfcba88c13af24e5117434428bdc4eefe16258a41e214544c88d38563,191.68,202406,Manual
19-JUN-24 07.09.48.000000000 AM,6f13072c8480e93cb540101473fc1157cacaba7fe5487a9f12784d7a601243c2,1529.5,202406,Manual
19-JUN-24 06.26.46.000000000 PM,70ec0b2e178d1961ca9958756d094311f7bbe095fa7c063eaaf261ba1274f421,1828,202406,Manual
19-JUN-24 11.26.10.000000000 AM,f131177482e6b383a5879615df340b43da7cb3760e90aecbc8477308b392e705,112,202406,Automatic
19-JUN-24 06.20.01.000000000 PM,4b88019aeb589f331ba21af3d5cc0b748815019183de690913ea157b29d6a4b4,88.05,202406,Automatic
10-JUN-24 12.56.58.000000000 PM,c4fd8344f18ae45d220de1222c36a62b8446b16ff209c2f73cfa5ce3b6833ab1,92.17,202406,Manual
10-JUN-24 08.27.58.000000000 PM,73ee014f835587e650ccc07a2c5b8b2bfa9ffed093e0a724dce97c89ce71a3ac,369,202406,Manual
10-JUN-24 05.33.51.000000000 PM,3fcc0d5902d736c09e3c7efe42468edc2c48c4fdf995105ca9739bed034a2fa7,0.42,202406,Automatic
10-JUN-24 12.43.07.000000000 PM,68d5a1dbcdbcc7bfd30da42a25225a537853eaca271837aa7661190e08ad9205,168,202406,Manual
10-JUN-24 03.46.05.000000000 PM,60a83e1aee67f1b0d3f4bd180c92d61f8cd777f5884d2f2aa98757f0001d8fc8,233.33,202406,Automatic
10-JUN-24 05.04.33.000000000 AM,5a7aa97f5791e0bf84252872e04dc24537ef018ed799ab67ffd51cdbe191a771,466.67,202406,Automatic
10-JUN-24 09.49.26.000000000 AM,829f60c819ae7570873bbd70dd5bf5d1d628e40aa399c696451548ce4c76e143,0.02,202406,Automatic
10-JUN-24 12.24.31.000000000 PM,d1e56e5c6db5aa468abc73426806c330c5379d9ea51f7fca97f59039ce0b0882,2299,202406,Manual
19-JUN-24 05.49.52.000000000 PM,9bc1e3bbfcba88c13af24e5117434428bdc4eefe16258a41e214544c88d38563,96.67,202406,Automatic
19-JUN-24 08.50.20.000000000 AM,a9936cb1f15ae8cbba9a2ac1ea6d4e3aebe55f0a15dded086bbf29e767c5af8f,1000,202406,Automatic
19-JUN-24 07.52.51.000000000 AM,29b5381930a7d3d9bb6ead10540e99f47df88844ae69845fbb8b5899e4fa0488,168,202406,Manual
10-JUN-24 01.40.30.000000000 PM,b22cc5296e83a1b83e00bae734ed236d83fec5af479c6cd43af3499df3ce5ca1,100,202406,Automatic
10-JUN-24 08.53.02.000000000 PM,8bac737baf95141911cbbea8e46132b281f6bbcb8f1388b1d4f8fb21ac886ae1,1296.32,202406,Automatic
10-JUN-24 03.04.06.000000000 PM,b22cc5296e83a1b83e00bae734ed236d83fec5af479c6cd43af3499df3ce5ca1,200,202406,Automatic
19-JUN-24 11.10.19.000000000 AM,30a110584fda172065dfb3e789564931b047365810c3c66c98ebc1d6711a4f4e,3185.5,202406,Manual
10-JUN-24 01.11.28.000000000 PM,ebf2e1878e68f5363c735786abbbc1a5f9cca8afb0abfb56354c99ccdeacdf2c,25.3,202406,Automatic
10-JUN-24 05.30.34.000000000 PM,212d39bd366e152e33a81601e74be372f1473aa57fbd90aaba7902a62fec0b62,1760,202406,Manual
10-JUN-24 03.56.35.000000000 PM,a74481b8ca792deccb61de0a5a3a0495496e30f10794f37323e62482d09eb9fb,47.56,202406,Automatic
10-JUN-24 09.35.40.000000000 PM,60a83e1aee67f1b0d3f4bd180c92d61f8cd777f5884d2f2aa98757f0001d8fc8,1234.22,202406,Automatic
10-JUN-24 09.38.28.000000000 PM,60a83e1aee67f1b0d3f4bd180c92d61f8cd777f5884d2f2aa98757f0001d8fc8,2404.31,202406,Manual
10-JUN-24 05.28.07.000000000 AM,5a7aa97f5791e0bf84252872e04dc24537ef018ed799ab67ffd51cdbe191a771,0.65,202406,Manual
26-JUN-24 05.47.56.000000000 PM,1a83e832fb4dc1b6f5344ca1b93dd065184f662d646cde598e422cc78dc4f365,1.67,202406,Automatic
10-JUN-24 08.05.18.000000000 PM,71b89be29e9e58c3eacb45eff119c784cd15798c78861731010245293fa409c2,5.7,202406,Automatic
10-JUN-24 03.12.49.000000000 PM,b22cc5296e83a1b83e00bae734ed236d83fec5af479c6cd43af3499df3ce5ca1,13.36,202406,Automatic
10-JUN-24 05.55.25.000000000 PM,8bac737baf95141911cbbea8e46132b281f6bbcb8f1388b1d4f8fb21ac886ae1,100,202406,Automatic
10-JUN-24 12.49.19.000000000 PM,2dd7dd1d050c5a9d9e18223e62f3c2a70a05c54f1d4746410ca5fb74cb38c838,1740.33,202406,Automatic
10-JUN-24 05.41.08.000000000 PM,62726dbad18e418a44140ea738c4bd7e425c30bf4313c0cb4929664cf2015150,1.66,202406,Automatic
26-JUN-24 01.44.12.000000000 PM,f7b1b0e9856742e53300830e18fd061a272e06e28ca02877e0412dce821ac1e9,105,202406,Automatic
26-JUN-24 09.57.31.000000000 AM,a2c4ce11d63fda612a8e74d934316dc0d3ccaee391030c4b9ba6848c788d9202,0.26,202406,Automatic
26-JUN-24 05.05.01.000000000 PM,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,700,202406,Manual
26-JUN-24 01.40.32.000000000 PM,4d058ab495ac7fc9680d718e9b34464582b2cce3210c9f1c827385f4e3cf8daa,240,202406,Manual
26-JUN-24 04.06.10.000000000 PM,1e21e8fa4f29fa7c8c24b5e685e40c83a167abfd62eea874c5994e8aa10b37b4,961.22,202406,Automatic
26-JUN-24 08.26.36.000000000 PM,e76cf543f0ed1dfe07feab928754ca1c63d15e8d9068d4c21ae1d0a3d33868fb,1022.45,202406,Manual
26-JUN-24 08.17.10.000000000 PM,e76cf543f0ed1dfe07feab928754ca1c63d15e8d9068d4c21ae1d0a3d33868fb,2668.56,202406,Automatic
10-JUN-24 03.08.08.000000000 PM,371326d8aaf11166938187c81c5a17764125e1e32525274e3f4edfc37c018d1b,347.18,202406,Automatic
10-JUN-24 10.44.03.000000000 AM,844cce1d162dfaa5c7ae39052cd77e4a986af5e8d19aa40ec9dbb5a0cdccdafc,1403,202406,Manual
21-JUN-24 06.45.34.000000000 PM,5d52b15dcbad5c3d9470e8ed2f9452e47be3df07cc77eddc8da69cd5248bb852,50,202406,Manual
26-JUN-24 08.11.23.000000000 AM,7b5e5e9f0252ef7aa80607bf1c176a06ba3abee44fe85a7f946da67dd27cd2d2,363.52,202406,Automatic
26-JUN-24 05.06.07.000000000 PM,d163d1e83e467f3af0ed26349d467289445970ba77782162f13cad107479f800,1.24,202406,Automatic
10-JUN-24 08.57.27.000000000 AM,0dfee4cbc7eacb0b74bda976267f0eceb1719e833cf2c373c45486ec5832d0b7,0.8,202406,Automatic
26-JUN-24 09.09.14.000000000 AM,c1bf619a7a72ae7cde0a198565e7806f5b148256ac0100fc6454abd692e0fcbc,36.6,202406,Automatic
26-JUN-24 12.46.36.000000000 PM,56a41251185bd205961556399289804607ccc66039283745f48b0e9cd2716a16,6.04,202406,Automatic
26-JUN-24 09.36.40.000000000 AM,c1fb0c58d69a1c9c3b12a6e9b59ec504820b855aa1f4105c4c2b44eaaa43a4b8,4025,202406,Manual
26-JUN-24 12.50.43.000000000 PM,c69de45e170d6b505fe2304dd26010f704e779baae6bb067f50d32c980b7505b,870,202406,Manual
26-JUN-24 04.10.33.000000000 PM,4071d20d55788f0108b1d65c5ccd6557b2159ca5ac61891d14332262ea0e5549,2.66,202406,Automatic
26-JUN-24 11.44.40.000000000 AM,e360ec6c06b33b689a986fe3f03348479181016a3d5274ee4a43f3c52aee8ab6,1.9,202406,Automatic
26-JUN-24 09.57.31.000000000 AM,0aeb69f1b2369ac835587bd06f244b7bdb7201f955b721fcc24db6137213c99b,1.66,202406,Automatic
26-JUN-24 01.01.30.000000000 PM,06c339cdafae3911df0b92b0bd4816a78c56c92f51db7e064bb61022b5e2e445,384.84,202406,Automatic
26-JUN-24 03.22.34.000000000 PM,1b088ac5eb18a5f8f872ed1201217898667f48d0234bb86ebf3f4d156c886e86,0.95,202406,Automatic
26-JUN-24 09.46.55.000000000 AM,715eb9a8ae7497098bd548b1abdb097de26c95d8456f1f5a2fe9b7a07056cdbb,1017.71,202406,Automatic
26-JUN-24 09.51.53.000000000 AM,f8d9dac1392393c66afd588b3875dccc76c1cf7c9beaaa20ee0a1cfc7e98308b,2220.42,202406,Automatic
26-JUN-24 11.03.30.000000000 AM,bdd930239ddae9fbb5a221cb7740e2fb0be3c40ad4af65ba9113938765b0ca16,664.18,202406,Automatic
26-JUN-24 06.46.01.000000000 PM,f8d9dac1392393c66afd588b3875dccc76c1cf7c9beaaa20ee0a1cfc7e98308b,1032.91,202406,Manual
26-JUN-24 09.06.05.000000000 AM,c1bf619a7a72ae7cde0a198565e7806f5b148256ac0100fc6454abd692e0fcbc,373.91,202406,Automatic
26-JUN-24 08.59.07.000000000 AM,c1bf619a7a72ae7cde0a198565e7806f5b148256ac0100fc6454abd692e0fcbc,350.86,202406,Automatic
26-JUN-24 08.34.31.000000000 AM,c1bf619a7a72ae7cde0a198565e7806f5b148256ac0100fc6454abd692e0fcbc,276.3,202406,Automatic
26-JUN-24 04.36.34.000000000 PM,eaecb66645c59e59f60d3cd5d2c79e0e5a0e70bf2cf7657803cf6ed31745baae,222.79,202406,Manual
25-JUN-24 08.44.31.000000000 PM,9bce4b3d9b09bbfbd5f297af195e6d1277df1083dafd1bd614db2447aee9d347,265.17,202406,Automatic
25-JUN-24 09.06.53.000000000 AM,60a83e1aee67f1b0d3f4bd180c92d61f8cd777f5884d2f2aa98757f0001d8fc8,29.14,202406,Automatic
25-JUN-24 02.19.54.000000000 PM,a74481b8ca792deccb61de0a5a3a0495496e30f10794f37323e62482d09eb9fb,0.32,202406,Automatic
25-JUN-24 01.56.37.000000000 PM,751a18d48c858b5f8dad8853e43881613fce6e3045f36b25078fa52910f847da,475.33,202406,Manual
25-JUN-24 10.03.46.000000000 AM,1e21e8fa4f29fa7c8c24b5e685e40c83a167abfd62eea874c5994e8aa10b37b4,50,202406,Automatic
25-JUN-24 06.12.44.000000000 PM,db3915b9262a86686aa84fdd0ca0ad12801d5e3f13ca087de122bb7cdf667865,77.78,202406,Automatic
26-JUN-24 08.23.55.000000000 AM,b792f9b04089f8023e5940e555ebfa01322e88e7e3a8007ec752ba4921b0f819,2530,202406,Manual
26-JUN-24 07.03.21.000000000 PM,5351d0997f79aa2d757ada3e9433e7400e77522974b006229c62f3ea321acdfe,575,202406,Manual
26-JUN-24 11.57.04.000000000 AM,b39e1cf44fad4619f1262142ea6025daec6d64d093c8ecb0e83c799efdd5e762,502.25,202406,Manual
26-JUN-24 12.30.34.000000000 PM,2119d85dbd96df3bd9dc4f19146ee8bd5b65d3d27f992890c4772599c7a31382,1427.74,202406,Automatic
26-JUN-24 06.48.17.000000000 PM,7b09ab52dda941270aa3bd2af9cb9ab6155321124aec5567c79737333c1bdef9,2307.2,202406,Manual
26-JUN-24 06.45.08.000000000 PM,f8d9dac1392393c66afd588b3875dccc76c1cf7c9beaaa20ee0a1cfc7e98308b,666.67,202406,Automatic
26-JUN-24 06.19.41.000000000 PM,4b88019aeb589f331ba21af3d5cc0b748815019183de690913ea157b29d6a4b4,66.67,202406,Automatic
26-JUN-24 02.57.13.000000000 PM,62726dbad18e418a44140ea738c4bd7e425c30bf4313c0cb4929664cf2015150,168,202406,Manual
26-JUN-24 09.49.15.000000000 AM,715eb9a8ae7497098bd548b1abdb097de26c95d8456f1f5a2fe9b7a07056cdbb,3007.29,202406,Automatic
25-JUN-24 10.26.08.000000000 AM,5013f2248a68964f93bf3ba8540bf135ac30b7c82caa7a22d3e0ac520eafb1ab,75.08,202406,Automatic
25-JUN-24 04.29.12.000000000 PM,32e8a68abd08a02cb6465272cefa15f53617e23b2d2f075640bd8941286ab437,76.56,202406,Automatic
25-JUN-24 05.55.29.000000000 AM,32e8a68abd08a02cb6465272cefa15f53617e23b2d2f075640bd8941286ab437,100,202406,Automatic
25-JUN-24 02.43.19.000000000 PM,60a83e1aee67f1b0d3f4bd180c92d61f8cd777f5884d2f2aa98757f0001d8fc8,510,202406,Manual
03-JUN-24 03.20.29.000000000 PM,ddb2265ddb86bd8242002aecd0c248dce855551beb01d6491dfdc6e94d95cef6,56,202406,Manual
25-JUN-24 04.49.23.000000000 PM,db3915b9262a86686aa84fdd0ca0ad12801d5e3f13ca087de122bb7cdf667865,66.67,202406,Automatic
30-JUN-24 06.32.48.000000000 PM,5890eb03c50e1615c5b01268d81b9553570e61b384c7738500ef0dfb2491a2a0,318.04,202406,Automatic
03-JUN-24 09.48.42.000000000 PM,5a7aa97f5791e0bf84252872e04dc24537ef018ed799ab67ffd51cdbe191a771,0.24,202406,Automatic
13-JUN-24 02.43.56.000000000 PM,ed04ce74c9c1dfcfe3d58eef5cb7dca6cacde82d711782c9c81e5688da387cdd,50,202406,Automatic
25-JUN-24 03.19.52.000000000 PM,dcaca4fc825c59e2ce1118009d3b964a017bfd159c1205b9541776146a596212,0.35,202406,Automatic
25-JUN-24 07.55.23.000000000 PM,a5efe38ddb295c29dab9e7059acffb45c10feb7bc4a752e4acdb315a4b0ee843,1546.47,202406,Manual
25-JUN-24 07.41.37.000000000 PM,a5efe38ddb295c29dab9e7059acffb45c10feb7bc4a752e4acdb315a4b0ee843,1683.33,202406,Automatic
26-JUN-24 06.56.52.000000000 AM,683131338d401fda38410a808797b7706bc3e364d0fe77098599032aed112ce6,333.33,202406,Automatic
26-JUN-24 09.35.50.000000000 AM,683131338d401fda38410a808797b7706bc3e364d0fe77098599032aed112ce6,1388.89,202406,Automatic
25-JUN-24 03.31.34.000000000 PM,3f2460bcc2e22dc2ba8651ad60cf8612c69623bd13b7130a2b1ea449196c4ecd,1,202406,Automatic
03-JUN-24 04.30.48.000000000 PM,0def8851bcb3c88c493d8d86a5a0fa5cdc16f6146badac4334a67959a472d737,10.42,202406,Automatic
04-JUN-24 09.15.26.000000000 PM,f454fe90624a2898d5398f69ac9caa2785749554dde936ece9f80ef55bc37f59,53.33,202406,Automatic
25-JUN-24 07.42.56.000000000 PM,2c3d243872b98940f69aab05c903c08bc4aa47724399ac951a67f639c50ef40e,78,202406,Manual
13-JUN-24 01.29.29.000000000 PM,ea3d553b28fefa3db6d878f7965bed756cadcc75eab9a4bd56251b71daae8f8d,70.68,202406,Automatic
13-JUN-24 11.24.47.000000000 AM,68d5a1dbcdbcc7bfd30da42a25225a537853eaca271837aa7661190e08ad9205,165,202406,Manual
13-JUN-24 06.53.59.000000000 AM,3d4abe9e829de78035eba9d30ec57fe8fa189e06bc8a689b854e6918288f3ab8,1464.52,202406,Automatic
03-JUN-24 12.17.19.000000000 PM,f7b1b0e9856742e53300830e18fd061a272e06e28ca02877e0412dce821ac1e9,11.01,202406,Automatic
13-JUN-24 04.05.07.000000000 PM,3b08f177818d4d26dc16c97e9db798b9ac9536c9c000fce9e34b55bf2d4bda31,1242.82,202406,Automatic
03-JUN-24 06.27.57.000000000 PM,9e7db5080eb34e200c6be51cb4310eef07f2778a349496b4bda04245ee2bb97c,83.33,202406,Automatic
03-JUN-24 08.35.43.000000000 PM,9abbe5e3511b0ccafc5ce840fb7059542e07d1ac0d0f111eccfe1d670f3fdd8e,73.33,202406,Automatic
03-JUN-24 06.58.32.000000000 PM,8edfc7ae11cde01d3de22ff6d00141067666058e5ea5e630f9b77fd76fc300e9,0.27,202406,Automatic
13-JUN-24 03.49.22.000000000 PM,ed04ce74c9c1dfcfe3d58eef5cb7dca6cacde82d711782c9c81e5688da387cdd,50,202406,Automatic
13-JUN-24 06.04.59.000000000 PM,ed04ce74c9c1dfcfe3d58eef5cb7dca6cacde82d711782c9c81e5688da387cdd,50,202406,Automatic
13-JUN-24 08.04.16.000000000 PM,1e21e8fa4f29fa7c8c24b5e685e40c83a167abfd62eea874c5994e8aa10b37b4,20,202406,Automatic
03-JUN-24 11.41.05.000000000 AM,27025f88485e801805bfde295739b6cd7e2204bf76dcab439f71e8501cde407d,2022.47,202406,Manual
25-JUN-24 01.17.48.000000000 PM,0594190418a2a953c341b4510c42c32aa8c09a5574f66c1b46d690da96b076cb,250,202406,Manual
25-JUN-24 10.53.12.000000000 PM,76a5abf241a47448530befc33c9b2aad3d6f65ca3ba301d2edbb3ad1198ce567,2.24,202406,Automatic
25-JUN-24 10.53.15.000000000 AM,070fc42972ca77e02213d9b5f3c1f4cfbbd2f17d0f042075671bc7517e6c2def,860.96,202406,Automatic
30-JUN-24 06.34.34.000000000 PM,67aef31c054ad0065319c6c6bffe1053da2289414d8aec4df279f4df77e667c6,78.14,202406,Automatic
03-JUN-24 01.21.30.000000000 PM,1df4d077d13e3cffd4d821517b415a8224e51019bb0e092aa08e7a117352017d,421.85,202406,Automatic
03-JUN-24 09.19.34.000000000 AM,002e972b2dcd6b51bcc197c327721c6d6dfad3ce488d664a6b10cbf1e35766ee,0.94,202406,Automatic
03-JUN-24 01.15.58.000000000 PM,1df4d077d13e3cffd4d821517b415a8224e51019bb0e092aa08e7a117352017d,210.67,202406,Automatic
