date,profit
2025-03-20,2358.0
2025-03-20,2774.0
2025-03-20,2588.0
2025-03-20,2510.0
2025-03-20,2880.4
2025-03-20,2869.4
2025-03-20,2880.4
2025-03-20,2950.8
2025-03-20,2941.4
2025-03-20,3184.4
2025-03-20,4874.24
2025-03-20,4874.24
2025-03-20,4874.24
2025-03-20,4867.04
2025-03-20,4867.04
2025-03-20,4867.04
2025-03-20,4867.04
2025-03-20,4867.04
2025-03-20,4867.04
2025-03-20,4867.04
2025-03-20,4867.04
2025-03-20,4867.04
2025-03-20,4867.04
2025-03-20,4867.04
2025-03-20,1634.0
2025-03-20,1634.0
2025-03-20,1634.0
2025-03-20,1625.5
2025-03-20,1600.0
2025-03-20,1591.0
2025-03-20,1600.0
2025-03-20,1591.0
2025-03-20,1600.0
2025-03-20,991.2
2025-03-20,991.2
2025-03-20,964.8
2025-03-20,964.8
2025-03-20,964.8
2025-03-20,964.8
2025-03-20,964.8
2025-03-20,964.8
2025-03-20,964.8
2025-03-20,964.8
2025-03-20,3828.2
2025-03-20,3834.6
2025-03-20,3553.0
2025-03-20,3553.0
2025-03-20,3553.0
2025-03-20,3553.0
2025-03-20,3553.0
2025-03-20,1726.3
2025-03-20,1733.7
2025-03-20,1726.3
2025-03-20,1733.7
2025-03-20,1733.7
2025-03-20,1733.7
2025-03-20,9464.6
2025-03-20,9464.6
2025-03-20,8998.2
2025-03-20,8998.2
2025-03-20,9463.2
2025-03-20,8404.2
2025-03-20,9441.2
2025-03-20,9391.2
2025-03-20,8404.2
2025-03-20,8404.2
2025-03-20,8404.2
2025-03-20,8404.2
2025-03-20,832.07
2025-03-20,2407.27
2025-03-20,2497.57
2025-03-20,1742.07
2025-03-20,2313.84
2025-03-20,2357.84
2025-03-20,2331.44
2025-03-20,2269.84
2025-03-20,2181.84
2025-03-20,2181.84
2025-03-20,2181.84
2025-03-20,2181.84
2025-03-20,2181.84
2025-03-20,2206.9
2025-03-20,2223.9
2025-03-20,2223.9
2025-03-20,2223.9
2025-03-20,2219.1
2025-03-20,2223.9
2025-03-20,2223.9
2025-03-20,2223.9
2025-03-20,2223.9
2025-03-20,2223.9
2025-03-20,2215.9
2025-03-20,2223.9
2025-03-20,1203.4
2025-03-20,1205.4
2025-03-20,1231.8
2025-03-20,1231.8
2025-03-20,1214.2
2025-03-20,1214.2
2025-03-20,1214.2
2025-03-20,1214.2
2025-03-20,1214.2
2025-03-20,1214.2
2025-03-20,1214.2
2025-03-20,1212.4
2025-03-20,2861.94
2025-03-20,2765.14
2025-03-20,2580.34
2025-03-20,2580.34
2025-03-20,2421.94
2025-03-20,2413.14
2025-03-20,-43.12
2025-03-20,4337.0
2025-03-20,5672.0
2025-03-20,3657.5
2025-03-20,6389.33
2025-03-20,6389.33
2025-03-20,6389.33
2025-03-20,5831.33
2025-03-20,5831.33
2025-03-20,28650.0
2025-03-20,28650.0
2025-03-20,28650.0
2025-03-20,28650.0
2025-03-20,28650.0
2025-03-20,28650.0
2025-03-20,28650.0
2025-03-20,28650.0
2025-03-20,4934.0
2025-03-20,4731.6
2025-03-20,4731.6
2025-03-20,4731.6
2025-03-20,4599.6
2025-03-20,4599.6
2025-03-20,4441.2
2025-03-20,4441.2
2025-03-20,4441.2
2025-03-20,4441.2
2025-03-20,4441.2
2025-03-20,5199.6
2025-03-20,5199.6
2025-03-20,5199.6
2025-03-20,5637.6
2025-03-20,5637.6
2025-03-20,5507.6
2025-03-20,5507.6
2025-03-20,5601.6
2025-03-20,5507.6
2025-03-20,5595.6
2025-03-20,5595.6
2025-03-20,5569.2
2025-03-20,5463.6
2025-03-20,5595.6
2025-03-20,5551.6
2025-03-20,5551.6
2025-03-20,5551.6
2025-03-20,5551.6
2025-03-20,5551.6
2025-03-20,8808.0
2025-03-20,8808.0
2025-03-20,8808.0
2025-03-20,3016.27
2025-03-20,2945.87
2025-03-20,2631.77
2025-03-20,2631.77
2025-03-20,2631.77
2025-03-20,172.2
2025-03-20,170.8
2025-03-20,172.2
2025-03-20,14041.96
2025-03-20,12321.96
2025-03-20,14418.96
2025-03-20,13953.96
2025-03-20,12721.96
2025-03-20,12781.96
2025-03-20,12781.96
2025-03-20,12441.96
2025-03-20,2662.54
2025-03-20,2653.74
2025-03-20,2468.94
2025-03-20,2486.54
2025-03-20,2468.94
2025-03-20,39672.56
2025-03-20,39647.96
2025-03-20,40598.32
2025-03-20,39152.96
2025-03-20,39152.96
2025-03-20,39152.96
2025-03-20,38675.96
2025-03-20,38317.36
2025-03-20,38261.96
2025-03-20,38400.46
2025-03-20,38261.96
2025-03-20,38400.46
2025-03-20,38400.46
2025-03-20,38261.96
2025-03-20,38400.46
2025-03-20,29120.0
2025-03-20,29120.0
2025-03-20,29120.0
2025-03-20,29120.0
2025-03-20,29120.0
2025-03-20,29120.0
2025-03-20,5190.36
2025-03-20,5172.76
2025-03-20,4979.96
2025-03-20,4987.96
2025-03-20,5207.96
2025-03-20,4899.96
2025-03-20,4627.16
2025-03-20,4635.96
2025-03-20,4627.16
2025-03-20,4627.16
2025-03-20,33112.41
2025-03-20,33112.41
2025-03-20,33112.41
2025-03-20,33112.41
2025-03-20,33112.41
2025-03-20,33112.41
2025-03-20,33112.41
2025-03-20,33112.41
2025-03-20,955.4
2025-03-20,955.4
2025-03-20,920.2
2025-03-20,920.2
2025-03-20,920.2
2025-03-20,920.2
2025-03-20,920.2
2025-03-20,918.0
2025-03-20,920.2
2025-03-20,1145.2
2025-03-20,1146.6
2025-03-20,1120.2
2025-03-20,1120.2
2025-03-20,1120.2
2025-03-20,1120.2
2025-03-20,1120.2
2025-03-20,1146.6
2025-03-20,1146.6
2025-03-20,1076.2
2025-03-20,1076.2
2025-03-20,22588.2
2025-03-20,22588.2
2025-03-20,22588.2
2025-03-20,22588.2
2025-03-20,22003.2
2025-03-20,22059.6
2025-03-20,22003.2
2025-03-20,22144.2
2025-03-20,21668.2
2025-03-20,2039.2
2025-03-20,2039.2
2025-03-20,1995.2
2025-03-20,1995.2
2025-03-20,1995.2
2025-03-20,1995.2
2025-03-20,1995.2
2025-03-20,2030.4
2025-03-20,174.18
2025-03-20,172.78
2025-03-20,172.78
2025-03-20,172.78
2025-03-20,26765.0
2025-03-20,26085.0
2025-03-20,25660.0
2025-03-20,25660.0
2025-03-20,25660.0
2025-03-20,25660.0
2025-03-20,25660.0
2025-03-20,5168.32
2025-03-20,5168.32
2025-03-20,4939.52
2025-03-20,4957.12
2025-03-20,5027.52
2025-03-20,4992.52
2025-03-20,5001.12
2025-03-20,5001.12
2025-03-20,5001.12
2025-03-20,5001.12
2025-03-20,5001.12
2025-03-20,5265.12
2025-03-20,5001.12
2025-03-20,4260.22
2025-03-20,4260.22
2025-03-20,4286.62
2025-03-20,4189.82
2025-03-20,4189.82
2025-03-20,4176.62
2025-03-20,4189.82
2025-03-20,3730.33
2025-03-20,3716.33
2025-03-20,3716.33
2025-03-20,3716.33
2025-03-20,3716.33
2025-03-20,3626.33
2025-03-20,3626.33
2025-03-20,3626.33
2025-03-20,3626.33
2025-03-20,3626.33
2025-03-20,3626.33
2025-03-20,3612.42
2025-03-20,3612.42
2025-03-20,3076.92
2025-03-20,3076.92
2025-03-20,22320.0
2025-03-20,20580.0
2025-03-20,20245.0
2025-03-20,20970.0
2025-03-20,20580.0
2025-03-20,21095.0
2025-03-20,21520.0
2025-03-20,20670.0
2025-03-20,423.96
2025-03-20,327.16
2025-03-20,450.36
2025-03-20,353.56
2025-03-20,12808.1
2025-03-20,13663.1
2025-03-20,12332.1
2025-03-20,13663.1
2025-03-20,12332.1
2025-03-20,11915.6
2025-03-20,11915.6
2025-03-20,11915.6
2025-03-20,11915.6
2025-03-20,7436.32
2025-03-20,7436.32
2025-03-20,7436.32
2025-03-20,7436.32
2025-03-20,7330.72
2025-03-20,7330.72
2025-03-20,7330.72
2025-03-20,7330.72
2025-03-20,7330.72
2025-03-20,39260.0
2025-03-20,39365.0
2025-03-20,39365.0
2025-03-20,39365.0
2025-03-20,39365.0
2025-03-20,39365.0
2025-03-20,39365.0
2025-03-20,39365.0
2025-03-20,39260.0
2025-03-20,39365.0
2025-03-20,40640.0
2025-03-20,1368.8
2025-03-20,1368.8
2025-03-20,1368.8
2025-03-20,1368.8
2025-03-20,1368.8
2025-03-20,1144.0
2025-03-20,1144.0
2025-03-20,1144.0
2025-03-20,1091.2
2025-03-20,1091.2
2025-03-20,1091.2
2025-03-20,1091.2
2025-03-20,1091.2
2025-03-20,1643.6
2025-03-20,1643.6
2025-03-20,1643.6
2025-03-20,1643.6
2025-03-20,1643.6
2025-03-20,1609.8
2025-03-20,1609.8
2025-03-20,1565.8
2025-03-20,1565.8
2025-03-20,1565.8
2025-03-20,1565.8
2025-03-20,1565.8
2025-03-20,1565.8
2025-03-20,2107.02
2025-03-20,2103.02
2025-03-20,1833.02
2025-03-20,1799.02
2025-03-20,1843.02
2025-03-20,5659.03
2025-03-20,5491.83
2025-03-20,5611.03
2025-03-20,5315.83
2025-03-20,5342.23
2025-03-20,5251.03
2025-03-20,5179.03
2025-03-20,4990.03
2025-03-20,5703.03
2025-03-20,5087.03
2025-03-20,5351.03
2025-03-20,372.0
2025-03-20,372.0
2025-03-20,372.0
2025-03-20,2046.28
2025-03-20,2224.78
2025-03-20,2224.78
2025-03-20,7991.91
2025-03-20,7991.91
2025-03-20,7991.91
2025-03-20,7991.91
2025-03-20,7842.31
2025-03-20,7842.31
2025-03-20,7719.11
2025-03-20,7719.11
2025-03-20,7719.11
2025-03-20,7560.71
2025-03-20,7560.71
2025-03-20,7560.71
2025-03-20,7560.71
2025-03-20,7560.71
2025-03-20,7560.71
2025-03-20,7547.91
2025-03-20,665.0
2025-03-20,665.0
2025-03-20,665.0
2025-03-20,665.0
2025-03-20,665.0
2025-03-20,665.0
2025-03-20,665.0
2025-03-20,665.0
2025-03-20,665.0
2025-03-20,618.96
2025-03-20,613.36
2025-03-20,698.16
2025-03-20,645.36
2025-03-20,8966.0
2025-03-20,8915.0
2025-03-20,8490.0
2025-03-20,8490.0
2025-03-20,8490.0
2025-03-20,8490.0
2025-03-20,8490.0
2025-03-20,2344.0
2025-03-20,2344.0
2025-03-20,2344.0
2025-03-20,2344.0
2025-03-20,2264.8
2025-03-20,2264.8
2025-03-20,2264.8
2025-03-20,2264.8
2025-03-20,2264.8
2025-03-20,4859.13
2025-03-20,4947.13
2025-03-20,4920.73
2025-03-20,4910.13
2025-03-20,4910.13
2025-03-20,4910.13
2025-03-20,4910.13
2025-03-20,4920.73
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11114.06
2025-03-20,11033.06
2025-03-20,11033.06
2025-03-20,11033.06
2025-03-20,11033.06
2025-03-20,11033.06
2025-03-20,11033.06
2025-03-20,11033.06
2025-03-20,11033.06
2025-03-20,11033.06
2025-03-20,11033.06
2025-03-20,10886.86
2025-03-20,10886.86
2025-03-20,10886.86
2025-03-20,10886.86
2025-03-20,10763.66
2025-03-20,10754.06
2025-03-20,10763.66
2025-03-20,10763.66
2025-03-20,10754.06
2025-03-20,10763.66
2025-03-20,10763.66
2025-03-20,10763.66
2025-03-20,10754.06
2025-03-20,10763.66
2025-03-20,10763.66
2025-03-20,10763.66
2025-03-20,10763.66
2025-03-20,1477.8
2025-03-20,1479.2
2025-03-20,1479.2
2025-03-20,1479.2
2025-03-20,1479.2
2025-03-20,1444.0
2025-03-20,1444.0
2025-03-20,1444.0
2025-03-20,1417.6
2025-03-20,1417.6
2025-03-20,1417.6
2025-03-20,1417.6
2025-03-20,1414.8
2025-03-20,1417.6
2025-03-20,1414.8
2025-03-20,7288.02
2025-03-20,7288.02
2025-03-20,7217.62
2025-03-20,7217.62
2025-03-20,7217.62
2025-03-20,7217.62
2025-03-20,7217.62
2025-03-20,6988.82
2025-03-20,6988.82
2025-03-20,6812.82
2025-03-20,6812.82
2025-03-20,6812.82
2025-03-20,6812.82
2025-03-20,6812.82
2025-03-20,6812.82
2025-03-20,6841.48
2025-03-20,6883.98
2025-03-20,6815.98
2025-03-20,6815.98
2025-03-20,6815.98
2025-03-20,6815.98
2025-03-20,6771.98
2025-03-20,6815.98
2025-03-20,689.61
2025-03-20,663.21
2025-03-20,663.21
2025-03-20,663.21
2025-03-20,663.21
2025-03-20,410.28
2025-03-20,410.28
2025-03-20,410.28
2025-03-20,410.28
2025-03-20,410.28
2025-03-20,410.28
2025-03-20,410.28
2025-03-20,4285.1
2025-03-20,3630.6
2025-03-20,15281.77
2025-03-20,15281.77
2025-03-20,14771.77
2025-03-20,14329.77
2025-03-20,14329.77
2025-03-20,14329.77
2025-03-20,14329.77
2025-03-20,14248.6
2025-03-20,14244.6
2025-03-20,14235.6
2025-03-20,14248.6
2025-03-20,14063.8
2025-03-20,14037.4
2025-03-20,14037.4
2025-03-20,13879.0
2025-03-20,13879.0
2025-03-20,13676.6
2025-03-20,13676.6
2025-03-20,13676.6
2025-03-20,13676.6
2025-03-20,13676.6
2025-03-20,13676.6
2025-03-20,13676.6
2025-03-20,13676.6
2025-03-20,13676.6
2025-03-20,13676.6
2025-03-20,13676.6
2025-03-20,987.26
2025-03-20,985.86
2025-03-20,985.86
2025-03-20,987.26
2025-03-20,969.66
2025-03-20,967.86
2025-03-20,969.66
2025-03-20,934.46
2025-03-20,934.46
2025-03-20,934.46
2025-03-20,934.46
2025-03-20,8313.0
2025-03-20,8313.0
2025-03-20,7083.0
2025-03-20,5763.0
2025-03-20,7503.0
2025-03-20,8315.0
2025-03-20,7259.0
2025-03-20,8313.0
2025-03-20,8196.0
2025-03-20,547.7
2025-03-20,547.7
2025-03-20,359.7
2025-03-20,1687.28
2025-03-20,1640.28
2025-03-20,1640.28
2025-03-20,1649.28
2025-03-20,1649.28
2025-03-20,1649.28
2025-03-20,1649.28
2025-03-20,1649.28
2025-03-20,1685.28
2025-03-20,1649.28
2025-03-20,1649.28
2025-03-20,862.13
2025-03-20,901.13
2025-03-20,913.13
2025-03-20,913.13
2025-03-20,350.7
2025-03-20,347.2
2025-03-20,347.2
2025-03-20,348.6
2025-03-20,348.6
2025-03-20,704.4
2025-03-20,704.4
2025-03-20,704.4
2025-03-20,703.0
2025-03-20,703.0
2025-03-20,704.4
2025-03-20,703.0
2025-03-20,703.0
2025-03-20,703.0
2025-03-20,703.0
2025-03-20,5097.28
2025-03-20,5097.28
2025-03-20,12155.0
2025-03-20,12070.0
2025-03-20,12155.0
2025-03-20,12095.0
2025-03-20,12155.0
2025-03-20,12155.0
2025-03-20,30498.6
2025-03-20,30465.0
2025-03-20,29961.8
2025-03-20,29961.8
2025-03-20,29961.8
2025-03-20,29460.2
2025-03-20,29546.0
2025-03-20,29546.0
2025-03-20,30129.0
2025-03-20,29546.0
2025-03-20,29546.0
2025-03-20,29546.0
2025-03-20,4906.4
2025-03-20,4906.4
2025-03-20,4827.2
2025-03-20,4827.2
2025-03-20,4827.2
2025-03-20,4742.8
2025-03-20,4742.8
2025-03-20,4742.8
2025-03-20,4670.8
2025-03-20,4670.8
2025-03-20,4670.8
2025-03-20,4670.8
2025-03-20,4670.8
2025-03-20,4670.8
2025-03-20,4670.8
2025-03-20,4670.8
2025-03-20,4670.8
2025-03-20,4670.8
2025-03-20,7763.2
2025-03-20,7764.8
2025-03-20,7763.2
2025-03-20,7763.2
2025-03-20,7685.6
2025-03-20,7685.6
2025-03-20,7682.2
2025-03-20,7682.2
2025-03-20,7682.2
2025-03-20,7682.2
2025-03-20,7592.2
2025-03-20,7592.2
2025-03-20,7592.2
2025-03-20,7592.2
2025-03-20,7500.8
2025-03-20,7493.2
2025-03-20,7500.8
2025-03-20,7493.2
2025-03-20,7493.2
2025-03-20,7493.2
2025-03-20,7500.8
2025-03-20,7500.8
2025-03-20,7500.8
2025-03-20,7500.8
2025-03-20,7500.8
2025-03-20,7500.8
2025-03-20,5817.45
2025-03-20,5817.45
2025-03-20,5817.45
2025-03-20,5817.45
2025-03-20,5817.45
2025-03-20,5736.45
2025-03-20,5736.45
2025-03-20,5736.45
2025-03-20,5736.45
2025-03-20,5736.45
2025-03-20,5736.45
2025-03-20,5736.45
2025-03-20,5736.45
2025-03-20,16091.4
2025-03-20,16158.4
2025-03-20,15801.4
2025-03-20,15801.4
2025-03-20,15519.8
2025-03-20,15479.4
2025-03-20,15580.4
2025-03-20,15580.4
2025-03-20,15580.4
2025-03-20,2330.33
2025-03-20,2330.33
2025-03-20,2039.93
2025-03-20,2119.13
2025-03-20,2119.13
2025-03-20,2154.33
2025-03-20,2975.4
2025-03-20,2975.4
2025-03-20,3028.2
2025-03-20,3072.2
2025-03-20,3072.2
2025-03-20,3072.2
2025-03-20,31798.5
2025-03-20,31101.5
2025-03-20,31101.5
2025-03-20,31042.0
2025-03-20,31042.0
2025-03-20,31042.0
2025-03-20,31042.0
2025-03-20,31042.0
2025-03-20,1871.74
2025-03-20,1916.74
2025-03-20,1772.74
2025-03-20,2015.74
2025-03-20,1880.74
2025-03-20,1925.74
2025-03-20,686.01
2025-03-20,686.01
2025-03-20,686.01
2025-03-20,686.01
2025-03-20,648.61
2025-03-20,650.81
2025-03-20,659.61
2025-03-20,650.81
2025-03-20,1431.12
2025-03-20,1431.12
2025-03-20,1431.12
2025-03-20,1431.12
2025-03-20,1439.92
2025-03-20,1439.92
2025-03-20,1439.92
2025-03-20,1439.92
2025-03-20,1439.92
2025-03-20,1439.92
2025-03-20,1439.92
2025-03-20,1439.92
2025-03-20,3277.7
2025-03-20,3128.1
2025-03-20,3128.1
2025-03-20,3128.1
2025-03-20,3128.1
2025-03-20,3031.3
2025-03-20,3031.3
2025-03-20,3031.3
2025-03-20,3031.3
2025-03-20,3031.3
2025-03-20,24043.0
2025-03-20,23499.0
2025-03-20,23252.5
2025-03-20,23252.5
2025-03-20,23252.5
2025-03-20,23252.5
2025-03-20,23252.5
2025-03-20,472.0
2025-03-20,472.0
2025-03-20,472.0
2025-03-20,472.0
2025-03-20,472.0
2025-03-20,2051.0
2025-03-20,2051.0
2025-03-20,1998.2
2025-03-20,1998.2
2025-03-20,2093.6
2025-03-20,1998.2
2025-03-20,1998.2
2025-03-20,1998.2
2025-03-20,1994.6
2025-03-20,1998.2
2025-03-20,1998.2
2025-03-20,1998.2
2025-03-20,2854.4
2025-03-20,2689.4
2025-03-20,2521.4
2025-03-20,2381.4
2025-03-20,2689.4
2025-03-20,2363.8
2025-03-20,2827.4
2025-03-20,7780.19
2025-03-20,7776.19
2025-03-20,7866.19
2025-03-20,7821.19
2025-03-20,7506.19
2025-03-20,7776.19
2025-03-20,7506.19
2025-03-20,7506.19
2025-03-20,7686.19
2025-03-20,7551.19
2025-03-20,7056.19
2025-03-20,6988.19
2025-03-20,7056.19
2025-03-20,7506.19
2025-03-20,7776.19
2025-03-20,4814.38
2025-03-20,4814.38
2025-03-20,333.56
2025-03-20,315.56
2025-03-20,315.56
2025-03-20,315.56
2025-03-20,315.56
2025-03-20,340.0
2025-03-20,340.0
2025-03-20,2098.99
2025-03-20,1296.8
2025-03-20,1298.2
2025-03-20,1296.8
2025-03-20,1296.8
2025-03-20,1296.8
2025-03-20,1296.8
2025-03-20,1278.8
2025-03-20,1278.8
2025-03-20,1278.8
2025-03-20,1278.8
2025-03-20,1280.6
2025-03-20,1280.6
2025-03-20,1278.8
2025-03-20,1278.8
2025-03-20,1280.6
2025-03-20,-135.24
2025-03-20,1900.2
2025-03-20,1891.2
2025-03-20,1810.2
2025-03-20,1701.8
2025-03-20,1701.8
2025-03-20,1816.2
2025-03-20,-132.0
2025-03-20,8567.8
2025-03-20,8567.8
2025-03-20,8567.8
2025-03-20,8324.8
2025-03-20,8324.8
2025-03-20,8335.6
2025-03-20,8324.8
2025-03-20,8198.8
2025-03-20,8198.8
2025-03-20,8198.8
2025-03-20,8198.8
2025-03-20,8198.8
2025-03-20,8198.8
2025-03-20,8198.8
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,35120.3
2025-03-20,35120.3
2025-03-20,35120.3
2025-03-20,35120.3
2025-03-20,34634.3
2025-03-20,34634.3
2025-03-20,34669.3
2025-03-20,34669.3
2025-03-20,34106.1
2025-03-20,34177.8
2025-03-20,33626.3
2025-03-20,33769.8
2025-03-20,33769.8
2025-03-20,33769.8
2025-03-20,33769.8
2025-03-20,25065.0
2025-03-20,24929.0
2025-03-20,24878.0
2025-03-20,24878.0
2025-03-20,24878.0
2025-03-20,24878.0
2025-03-20,24878.0
2025-03-20,24878.0
2025-03-20,11653.0
2025-03-20,11653.0
2025-03-20,14441.0
2025-03-20,11653.0
2025-03-20,28530.33
2025-03-20,28530.33
2025-03-20,28530.33
2025-03-20,28530.33
2025-03-20,28530.33
2025-03-20,28530.33
2025-03-20,28530.33
2025-03-20,1280.0
2025-03-20,1280.0
2025-03-20,1280.0
2025-03-20,1283.2
2025-03-20,1283.2
2025-03-20,1283.2
2025-03-20,1283.2
2025-03-20,1283.2
2025-03-20,8999.43
2025-03-20,8569.43
2025-03-20,8549.43
2025-03-20,8549.43
2025-03-20,8569.43
2025-03-20,8549.43
2025-03-20,8569.43
2025-03-20,8549.43
2025-03-20,8549.43
2025-03-20,8549.43
2025-03-20,501.12
2025-03-20,501.12
2025-03-20,499.02
2025-03-20,501.12
2025-03-20,501.12
2025-03-20,501.12
2025-03-20,700.1
2025-03-20,701.5
2025-03-20,701.5
2025-03-20,701.5
2025-03-20,675.1
2025-03-20,675.1
2025-03-20,675.1
2025-03-20,675.1
2025-03-20,675.1
2025-03-20,21751.18
2025-03-20,22176.18
2025-03-20,22176.18
2025-03-20,22176.18
2025-03-20,22176.18
2025-03-20,22176.18
2025-03-20,22176.18
2025-03-20,2362.86
2025-03-20,2424.46
2025-03-20,2310.06
2025-03-20,2266.06
2025-03-20,2160.46
2025-03-20,2160.46
2025-03-20,2160.46
2025-03-20,2160.46
2025-03-20,2160.46
2025-03-20,47962.2
2025-03-20,47962.2
2025-03-20,47962.2
2025-03-20,47962.2
2025-03-20,47566.2
2025-03-20,47566.2
2025-03-20,47047.0
2025-03-20,47047.0
2025-03-20,47047.0
2025-03-20,46598.2
2025-03-20,46598.2
2025-03-20,46598.2
2025-03-20,46690.0
2025-03-20,46690.0
2025-03-20,46690.0
2025-03-20,46690.0
2025-03-20,46690.0
2025-03-20,46690.0
2025-03-20,14367.8
2025-03-20,14367.8
2025-03-20,13957.6
2025-03-20,13957.6
2025-03-20,13957.6
2025-03-20,13957.6
2025-03-20,13623.2
2025-03-20,13653.8
2025-03-20,13350.4
2025-03-20,13350.4
2025-03-20,13323.8
2025-03-20,13390.3
2025-03-20,13390.3
2025-03-20,4017.24
2025-03-20,4404.44
2025-03-20,4427.64
2025-03-20,4457.64
2025-03-20,4457.64
2025-03-20,9842.4
2025-03-20,9842.4
2025-03-20,9842.4
2025-03-20,9446.4
2025-03-20,9446.4
2025-03-20,9251.2
2025-03-20,9251.2
2025-03-20,9251.2
2025-03-20,9251.2
2025-03-20,9251.2
2025-03-20,19195.0
2025-03-20,20045.0
2025-03-20,20470.0
2025-03-20,20640.0
2025-03-20,20045.0
2025-03-20,18770.0
2025-03-20,19195.0
2025-03-20,19195.0
2025-03-20,654.3
2025-03-20,654.3
2025-03-20,654.3
2025-03-20,654.3
2025-03-20,654.3
2025-03-20,627.3
2025-03-20,627.3
2025-03-20,627.3
2025-03-20,627.3
2025-03-20,2397.6
2025-03-20,2397.6
2025-03-20,2309.6
2025-03-20,2309.6
2025-03-20,2380.0
2025-03-20,2380.0
2025-03-20,6694.12
2025-03-20,6694.12
2025-03-20,6694.12
2025-03-20,6829.12
2025-03-20,6829.12
2025-03-20,6829.12
2025-03-20,6829.12
2025-03-20,7144.12
2025-03-20,43960.0
2025-03-20,43960.0
2025-03-20,43960.0
2025-03-20,43960.0
2025-03-20,43960.0
2025-03-20,43960.0
2025-03-20,43960.0
2025-03-20,43960.0
2025-03-20,43960.0
2025-03-20,43960.0
2025-03-20,43960.0
2025-03-20,495.28
2025-03-20,495.28
2025-03-20,496.68
2025-03-20,495.28
2025-03-20,498.78
2025-03-20,495.28
2025-03-20,652.24
2025-03-20,652.24
2025-03-20,652.24
2025-03-20,652.24
2025-03-20,652.24
2025-03-20,652.24
2025-03-20,652.24
2025-03-20,652.24
2025-03-20,652.24
2025-03-20,652.24
2025-03-20,5707.6
2025-03-20,5319.2
2025-03-20,5311.6
2025-03-20,5311.6
2025-03-20,5144.4
2025-03-20,5144.4
2025-03-20,5144.4
2025-03-20,5144.4
2025-03-20,5144.4
2025-03-20,5728.67
2025-03-20,5728.67
2025-03-20,5517.47
2025-03-20,5517.47
2025-03-20,5517.47
2025-03-20,5517.47
2025-03-20,5350.27
2025-03-20,5350.27
2025-03-20,5350.27
2025-03-20,35910.0
2025-03-20,35910.0
2025-03-20,35910.0
2025-03-20,35840.0
2025-03-20,35840.0
2025-03-20,35840.0
2025-03-20,35910.0
2025-03-20,35910.0
2025-03-20,15856.3
2025-03-20,15856.3
2025-03-20,15856.3
2025-03-20,15844.1
2025-03-20,15436.1
2025-03-20,15045.1
2025-03-20,15045.1
2025-03-20,15045.1
2025-03-20,15045.1
2025-03-20,15045.1
2025-03-20,12115.8
2025-03-20,12142.8
2025-03-20,10854.3
2025-03-20,10930.8
2025-03-20,10854.3
2025-03-20,10806.6
2025-03-20,10854.3
2025-03-20,10854.3
2025-03-20,10854.3
2025-03-20,777.01
2025-03-20,2515.2
2025-03-20,2515.2
2025-03-20,2515.2
2025-03-20,2462.4
2025-03-20,2462.4
2025-03-20,2462.4
2025-03-20,2462.4
2025-03-20,2462.4
2025-03-20,2462.4
2025-03-20,2462.4
2025-03-20,2462.4
2025-03-20,2462.4
2025-03-20,2462.4
2025-03-20,2462.4
2025-03-20,32792.92
2025-03-20,32792.92
2025-03-20,32389.32
2025-03-20,32245.32
2025-03-20,32245.32
2025-03-20,32282.52
2025-03-20,31895.32
2025-03-20,31807.32
2025-03-20,31807.32
2025-03-20,31807.32
2025-03-20,31807.32
2025-03-20,31807.32
2025-03-20,31807.32
2025-03-20,31862.32
2025-03-20,984.0
2025-03-20,976.0
2025-03-20,984.0
2025-03-20,543.0
2025-03-20,679.0
2025-03-20,2333.0
2025-03-20,2333.0
2025-03-20,2218.6
2025-03-20,2218.6
2025-03-20,2095.4
2025-03-20,1989.8
2025-03-20,1998.6
2025-03-20,1989.8
2025-03-20,630.0
2025-03-20,630.0
2025-03-20,630.0
2025-03-20,630.0
2025-03-20,630.0
2025-03-20,630.0
2025-03-20,630.0
2025-03-20,630.0
2025-03-20,630.0
2025-03-20,1301.89
2025-03-20,1301.89
2025-03-20,817.89
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,25200.0
2025-03-20,20979.68
2025-03-20,20554.68
2025-03-20,20979.68
2025-03-20,20554.68
2025-03-20,20554.68
2025-03-20,20554.68
2025-03-20,8534.29
2025-03-20,8534.29
2025-03-20,8050.29
2025-03-20,7964.29
2025-03-20,7979.89
2025-03-20,7731.29
2025-03-20,7561.29
2025-03-20,7561.29
2025-03-20,7646.29
2025-03-20,7561.29
2025-03-20,-105.5
2025-03-20,4972.2
2025-03-20,4901.8
2025-03-20,4901.8
2025-03-20,4901.8
2025-03-20,4822.6
2025-03-20,4822.6
2025-03-20,4817.6
2025-03-20,4822.6
2025-03-20,4709.6
2025-03-20,4717.0
2025-03-20,4717.0
